brand,name,price_cn,spec,link_cn,link_us,link_hk
gigabyte,X570S AORUS PRO AX,,https://pangoly.com/en/product/gigabyte-x570s-aorus-pro-ax,,,
gigabyte,Z690 UD DDR4,,https://pangoly.com/en/product/gigabyte-z690-ud-ddr4,,,
gigabyte,Z690 Aorus Elite DDR4,,https://pangoly.com/en/product/gigabyte-z690-aorus-elite-ddr4,,,
gigabyte,Z690 Gaming X DDR4,,https://pangoly.com/en/product/gigabyte-z690-gaming-x-ddr4,,,
gigabyte,Z690 AORUS Elite AX DDR4,,https://pangoly.com/en/product/gigabyte-z690-aorus-elite-ax-ddr4,,,
gigabyte,Z690 UD,,https://pangoly.com/en/product/gigabyte-z690-ud,,,
gigabyte,X570S AORUS MASTER,,https://pangoly.com/en/product/gigabyte-x570s-aorus-master,,,
gigabyte,X570S AERO G,,https://pangoly.com/en/product/gigabyte-x570s-aero-g,,,
gigabyte,B550 VISION D-P,,https://pangoly.com/en/product/gigabyte-b550-vision-d-p,,,
msi,B650M GAMING WIFI,,https://tw.msi.com/Motherboard/B650M-GAMING-WIFI/Specification,https://product.pconline.com.cn/mb/msi/2164779.html,https://www.newegg.com/gigabyte-b650m-gaming-plus-wifi-micro-atx-amd-b650-am5/p/N82E16813145502?srsltid=AfmBOoo0xyIidHkR65Ch2Cu89xp6GeDXekxbUxMssiqhV0lhU9RBklxO,
msi,B760M BOMBER DDR4,,https://tw.msi.com/Motherboard/B760M-BOMBER-DDR4/Specification,https://product.pconline.com.cn/mb/msi/1710087.html,https://www.newegg.com/p/1JW-001M-00GX6?srsltid=AfmBOopTP1aHXf52x2scsfx17hZ9r5Ishgmy7mIS0MWOBdZV55Kf6CZj,
msi,B760M BOMBER WIFI DDR4,,https://tw.msi.com/Motherboard/B760M-BOMBER-WIFI-DDR4/Specification,https://product.pconline.com.cn/mb/msi/2092187.html,https://www.newegg.com/p/1JW-001M-00GX6?srsltid=AfmBOop3Y6aTTRx8g74CobX1aWvVJe1qAnh0wiTGKoF8JTRzD6md4VTO,
